id,average_rating
34016492,3.54
9615624,3.81
43928,3.95
6640337,4.08
6124984,3.83
96861,3.55
8125716,4.18
12909098,4.5
18332422,4.15
35439987,3.98
24397040,3.47
19486429,3.26
142292,3.88
2358931,4.05
3487469,3.64
6430718,3.97
5872,4.03
29607702,3.32
18801516,3.72
858313,4.01
495908,4.14
3711,3.77
10134852,3.86
3173438,3.79
13854,4.17
36047860,3.57
805023,3.87
22844784,4.29
7746487,3.86
10569269,4.71
23830659,4.39
100909,4.27
37638234,3.9
8686057,3.92
132053,4.58
16085236,4.23
25358831,5.0
38155,4.32
12852651,3.94
6614242,4.09
10012188,3.91
21421126,3.6
17133068,4.67
42603393,4.86
752886,4.11
10669,4.2
1644043,4.3
11487159,4.29
3789,4.1
20578795,4.06
5116480,4.26
77504,3.93
282987,4.44
4700482,4.67
11098832,3.97
34052822,4.31
114073,3.63
10609400,4.05
688770,3.82
10211746,4.14
26827389,4.22
7469664,4.32
32542,4.07
388431,4.24
214261,4.56
112033,4.06
13547111,3.6
15995416,3.88
2337398,4.25
1250373,4.01
20664992,5.0
10836728,4.12
1022331,4.15
4211037,4.04
6773641,3.57
5931576,3.82
5895010,3.69
360019,3.95
23308588,3.62
15742853,4.45
55018,4.17
1871092,3.57
6504894,3.66
13708820,4.48
13276458,4.3
2122,3.87
196714,3.96
12396702,3.7
8811139,4.38
1608929,3.2
6393082,4.39
1481810,4.07
22789472,3.88
2443890,3.5
750497,3.78
7869294,3.16
136760,3.7
52740,4.24
17832415,4.09
22417,4.34
6690979,4.37
19087989,4.37
28016509,3.69
12926807,3.69
17570744,4.19
22707677,3.72
23611997,4.49
166814,3.6
826396,4.45
773693,3.82
347245,3.88
2888926,3.58
1552572,4.21
2213336,3.81
27416068,4.25
46164,3.82
21882146,3.72
338480,3.66
24545715,4.12
52152720,5.0
11365802,3.93
28359,3.57
17258310,3.66
2150355,4.25
22379356,3.78
38747,3.89
698,3.55
20872079,4.1
1524,3.84
2058305,3.95
6186292,3.51
17286747,4.24
1672391,3.52
415486,4.32
7972098,4.44
16181775,4.02
14948,4.26
151755,4.18
15801235,3.36
18869985,4.04
196743,3.8
41329795,4.06
12467417,3.39
358547,5.0
272607,4.01
12380695,4.11
25981000,4.04
6613920,4.65
340108,3.81
16001687,3.67
862007,3.93
16164095,3.83
18725742,4.22
947771,3.83
240130,4.32
93981,3.83
3256553,5.0
25785761,3.94
855084,4.3
25613521,4.47
530848,3.93
26010780,4.9
104101,4.28
4734404,4.14
14488058,4.33
8509402,3.67
386887,3.68
850246,3.68
7800410,4.01
35388030,4.23
17800,4.04
15719625,5.0
6673065,3.8
493455,4.07
18333898,4.13
6646071,4.1
3192661,4.14
40548137,0.0
1557372,3.75
12558285,3.93
11221313,3.79
3697202,3.45
15755355,4.2
830899,3.45
17831940,3.6
1838719,4.04
13399046,3.95
101021,3.98
17225311,3.44
23110100,4.43
365307,3.83
2933993,3.98
3189743,4.0
12084722,3.88
1008288,3.8
309205,3.45
16113757,4.26
26074185,3.87
26159625,3.46
381440,4.02
93575,4.23
234352,4.2
102564,4.13
22208252,3.75
862311,4.26
8074967,4.26
6527338,3.65
22233312,3.51
13499154,4.28
1948578,3.64
955942,4.07
16115,4.3
18114540,4.3
18695189,3.29
872468,3.79
6138606,4.1
34731534,4.36
478657,3.88
129565,4.3
10506714,4.22
28238538,4.24
944103,3.85
7733705,3.7
1002434,3.78
2202230,4.33
20814989,4.01
13503109,3.76
16155000,3.83
6606305,4.69
20082,3.86
27467291,4.29
103086,3.72
33299,4.26
42963928,4.4
25061,3.85
4929705,3.26
13547504,4.26
29118,3.68
77103,3.97
10657859,3.66
25241923,4.37
816445,3.86
426934,4.25
821380,4.24
12043939,4.24
35558785,3.85
12087835,4.29
33570,3.84
18733437,4.06
445659,3.84
19826986,3.84
47853,4.06
23753284,3.55
20603820,4.29
4878336,4.18
20575434,4.23
11417232,4.17
484531,3.91
1015310,4.02
24885622,4.28
24479834,4.86
50001486,3.91
28195608,4.22
4052117,3.52
10092824,4.31
22418,4.41
42378325,3.68
37527,3.86
7569223,3.52
17667561,4.24
61886,4.15
16130105,3.96
13538833,4.16
7904429,4.42
6436039,4.24
14963401,3.73
17851972,3.74
144629,3.75
1831100,3.75
328091,4.02
7092697,4.15
226858,3.92
21030,4.02
667196,3.97
34857255,3.94
59417,3.84
312755,4.2
24218164,4.03
6697292,3.86
37069,3.93
6719853,4.04
20640318,3.79
15798364,4.14
136066,3.9
96647,4.11
6366110,4.11
49570871,4.05
1016875,4.11
17876897,4.1
4815886,3.87
183657,3.79
21956060,4.16
37510880,4.94
2930777,4.69
25614492,4.36
3125836,3.87
43263680,4.07
13043180,3.95
9317110,3.72
596986,3.65
7882883,4.18
18362193,4.07
21466236,4.2
2824517,4.01
12152428,4.01
93376,4.49
9263,4.14
1677996,3.55
6853895,4.67
6484260,3.4
25665301,4.75
24914,3.81
35074096,4.25
25131061,3.63
19020662,4.58
418621,4.09
425123,4.14
17703212,4.38
19183499,3.9
10959277,3.57
30245,3.85
13702224,3.9
13641118,3.9
24664657,4.33
12637490,4.01
13547258,3.76
1023214,3.79
10916761,4.15
13624584,3.93
2650685,3.91
18960290,3.39
25697161,3.89
41834793,4.06
10717345,3.93
30039826,4.22
20495415,4.12
35084223,4.17
794092,3.14
193755,4.01
13033,4.17
27478333,3.27
25232065,4.33
17567,4.15
6546,3.89
1717269,4.18
2341319,3.99
10574666,4.11
682793,3.79
34051011,4.27
4244856,4.18
20617402,4.27
78985,3.87
34735014,3.72
13448374,3.92
752875,3.61
10673576,3.79
6747545,4.18
36546966,4.22
17184521,3.53
21888731,4.37
898056,3.27
121406,3.93
2258680,3.66
27174847,4.18
2626157,4.04
234934,4.13
360562,4.24
1593855,3.95
343529,4.16
22544024,4.19
10461,3.92
34667795,4.12
3795557,3.5
3083278,3.79
8051458,3.89
26030383,4.29
1989743,4.23
388223,4.03
9302,3.79
16342,3.84
185911,4.03
3488375,4.13
226153,4.4
14990,3.58
11544452,3.34
9509456,3.74
59825,4.17
16114807,3.85
234093,3.91
57763,4.17
2016611,4.0
24452922,4.26
32951,4.51
827681,3.98
11655,3.91
92417,3.99
18580448,4.41
13637470,3.93
9668661,3.83
89357,4.17
2666,3.86
34128285,3.66
2900911,4.25
673158,3.88
134442,4.28
17826401,3.8
257054,4.27
12138331,4.14
10846330,4.04
343662,4.32
29910015,3.86
13561164,4.17
24300,3.97
5410916,3.18
18335162,3.62
7465712,4.06
21796,4.12
404857,3.96
2586771,3.64
1955398,3.72
6811221,3.97
16070903,4.18
12365189,4.03
68682,3.76
7531,3.88
1146743,4.0
1027539,4.23
16069024,3.77
31552492,3.75
6468870,3.86
43610362,4.18
18338683,4.23
25089665,3.85
7117551,4.18
552702,4.55
23860372,4.44
18367581,3.73
18300289,4.24
17901769,4.04
97965,3.95
6278019,4.09
25468996,4.75
353303,4.34
668479,3.96
16134551,4.11
11700333,3.33
161659,4.09
1442834,4.35
17491,4.26
94064,3.84
406425,4.12
2580855,3.67
34381333,4.3
4770571,4.38
18186527,4.05
1040897,4.51
272752,3.74
45880884,4.36
34466979,3.58
2365730,4.26
44442886,4.59
58,3.61
32141480,4.02
6399294,3.95
11395597,3.99
68098,3.92
12488314,4.01
9690646,3.5
16008616,3.72
52618432,4.39
21340,3.98
20433566,4.23
17181855,4.01
18213083,3.7
4621514,4.45
477338,3.82
20933645,4.13
1868171,3.76
292668,4.03
6506483,3.87
10571,4.03
201146,4.24
3788,3.98
20880952,3.63
18068100,3.94
116343,4.24
40742431,4.28
9931820,4.3
17789633,4.51
18254,3.87
7957603,3.47
20492283,4.17
7389741,4.05
18879278,3.47
21825761,2.91
16056862,3.94
52166786,4.61
36436636,4.22
9144969,3.5
112525,3.91
22895725,4.28
47521,4.07
2104,3.84
33098666,4.37
19049712,3.88
105146,4.07
13606971,4.32
233904,3.89
28449207,4.32
352769,4.42
8109130,3.9
8125737,3.88
242793,3.93
23574679,4.0
1665898,4.07
26711723,4.73
40665,4.08
12682801,3.84
6145714,4.17
8195692,3.93
11763475,4.36
2917076,4.25
5491797,3.92
10048876,3.85
16173923,4.06
203499,3.82
121823,4.24
1257996,4.6
1165749,4.26
107025,4.19
64895,3.91
2177563,4.03
13617,4.34
23159927,4.38
12759057,4.0
43798,3.85
7622316,4.19
6351939,4.0
23913,4.24
26008840,4.56
29363942,4.18
623976,3.89
233907,4.22
15730101,4.02
35356382,3.7
418373,3.63
3058331,3.33
228560,4.19
1413068,3.71
385795,4.15
8466286,4.07
24481072,4.13
436582,4.18
278952,3.75
136967,4.14
18770398,3.78
6893353,3.67
32332809,4.67
37562415,4.5
2874429,4.0
880388,3.97
2864612,4.0
1227189,3.95
2169313,4.19
12131142,3.87
41794065,3.88
71778,4.36
23612396,5.0
22617192,5.0
12025637,4.06
3002300,4.1
30254923,4.1
36223860,4.28
30254823,3.96
5271066,3.55
1243799,4.13
18715732,4.48
8705637,4.3
12474623,4.33
438257,4.22
149572,4.11
926984,3.77
11500552,3.79
33982780,4.38
36380676,4.78
3599149,4.05
18773186,3.59
484548,4.05
581409,4.24
4570768,3.92
6597839,3.69
23137330,4.05
32182929,4.48
7710085,4.16
6177429,4.21
741200,3.89
441644,3.82
36590307,4.34
49526689,5.0
9994850,3.77
9466032,3.75
25526965,4.08
50851,3.76
33951242,3.94
25897988,4.49
270340,4.29
174682,3.97
31196,4.19
20964885,4.29
22056739,3.81
26529737,3.77
15734760,3.77
15703378,4.1
35706106,4.47
32622432,4.2
20409985,4.62
20750500,3.85
301825,3.84
25944786,3.92
29896,3.93
23278619,4.44
12042279,4.37
21370980,3.76
11995,4.2
29396943,4.71
220741,4.25
7187861,3.83
7896345,4.03
10697613,4.19
1130964,4.14
13326422,3.94
92517,3.7
483485,4.41
11623441,4.15
7551838,4.02
21944206,5.0
11690138,3.85
1240131,3.7
339227,4.11
35514,4.45
20758697,3.77
24543876,4.41
23282249,3.75
816,4.25
17251556,3.7
6969,4.01
18692790,4.33
22303684,4.53
15808323,3.62
1841669,3.37
28251250,3.87
13498996,3.36
1029082,3.83
3029362,3.54
1068565,3.8
1911404,4.32
8434922,4.06
13547528,4.35
185171,3.97
8467071,3.83
18168352,4.16
780071,3.96
35485403,4.1
331711,3.71
20631345,4.56
3189901,3.72
653297,3.99
645416,4.16
388219,3.81
7862725,3.71
29356722,3.91
34997093,3.72
8113297,4.13
1670678,3.61
184661,4.25
27155350,3.65
6323110,4.0
2363912,3.59
37040,3.82
139724,3.6
21865546,4.5
11904233,4.09
41104077,4.43
472778,4.03
14288932,4.56
61928,3.95
149512,4.4
222127,4.25
92719,3.97
16050504,3.83
12799058,3.86
6555517,3.91
25119892,4.0
1994709,3.85
26539950,4.44
19542831,3.59
79547,4.31
13641641,3.78
2,4.5
30267929,4.4
7787252,3.46
9895334,4.18
2572534,3.71
29997841,4.23
17384514,4.19
12743472,4.07
159806,3.94
1879517,4.01
2054761,4.12
22749788,3.88
12165882,3.43
28789256,4.17
61959,4.01
32462,3.98
5072179,3.69
886113,4.38
3636,4.13
297673,3.9
12852262,4.2
74862,4.14
500743,4.14
22175,4.04
656048,3.87
5457427,3.44
17160008,4.18
28412980,4.47
10342824,3.42
896625,4.16
18405704,3.47
14563,3.87
43884,3.99
22886112,4.35
15849318,5.0
13614864,4.02
18685287,4.26
7428282,5.0
39026,3.86
2021816,4.32
96081,3.67
957186,3.87
6519311,4.33
1103543,4.24
42848696,4.04
238953,3.86
28185976,4.19
8978114,4.36
5279254,3.4
87804,4.08
163816,3.8
93570,4.15
426025,4.07
13810,4.25
1966332,3.21
22445807,4.3
22351498,4.1
55751,4.48
35729,4.35
23453680,4.1
13484974,4.16
129808,3.9
24779,4.08
123604,4.06
30145679,4.38
251648,3.99
15713700,4.27
3147511,4.23
21480824,4.57
30412549,3.8
578644,3.73
4667024,4.47
29484,3.76
106128,3.96
16068916,3.87
25692886,3.87
2641208,4.43
13139,4.15
30224,4.04
497396,3.97
26838113,4.09
22240106,3.86
16143326,4.12
24766606,4.13
6279634,5.0
17302526,3.09
16472551,4.21
20525192,4.83
11510229,3.85
9999795,3.73
716523,3.97
409995,3.56
213653,3.81
178470,4.34
7981382,3.7
83518,3.94
47076,3.79
22712927,3.8
17455034,5.0
31067193,4.2
4687,4.13
88076,4.43
9464733,3.62
7178991,4.2
22587069,3.78
15667,4.11
55229,4.14
7741369,4.4
319964,3.97
628955,3.83
8270466,4.06
16249401,4.24
191499,3.89
25822042,4.38
815394,4.19
880192,3.45
23751,3.82
12351695,4.23
20835408,4.39
34305,3.56
11973176,3.71
820404,3.94
10014675,3.29
18744608,4.02
987587,4.46
121197,3.78
4675719,4.53
10852202,4.29
17924987,3.79
22555995,4.03
3303559,3.88
20338342,4.18
40611510,4.27
6447501,4.11
33139765,4.35
32902750,4.84
1362,3.99
22368464,4.21
8688108,3.11
1256318,4.11
110795,4.42
2036659,4.09
944661,4.28
12889342,3.68
266380,3.31
29986740,4.15
48703530,4.33
29246432,3.76
19297695,4.32
13281637,4.27
4174529,4.23
18809168,3.9
16065538,4.1
47021,3.8
17977864,4.61
12394032,3.64
18075234,4.14
1500209,4.34
13506310,4.34
593031,4.12
23308711,4.14
729382,4.11
29456,4.07
18982400,3.87
302031,4.05
855727,4.12
25493,3.95
36370936,5.0
579039,4.09
26067192,3.8
40782286,4.42
16173484,4.39
6644945,3.54
17080254,4.0
456386,3.86
851993,3.98
5500109,3.99
458450,4.47
18823,4.36
8677937,4.26
15082835,4.08
9645351,4.16
13366259,3.75
641851,3.84
25713846,2.75
23345583,3.97
17288352,3.7
11970747,4.25
6520,3.85
37095,4.15
6555412,4.42
24358297,4.43
13420948,4.03
16052709,3.69
53859,4.07
538859,4.1
18281102,4.18
125541,3.77
12557,4.01
25378,4.16
414306,4.0
22588093,3.87
920841,4.22
23491650,3.76
118437,3.74
390063,3.58
18585092,4.43
149151,3.76
51944,3.7
34223569,5.0
13455417,4.21
73070,4.03
15762322,3.99
769483,3.82
137277,3.61
23248119,4.0
3170458,3.46
1961075,4.07
770051,4.14
72536,3.76
88077,4.14
691336,4.36
15832573,3.0
8174285,4.11
33260689,3.4
28757261,4.47
1778692,3.71
16085614,4.04
13138028,4.43
49627155,4.51
18652812,4.17
10507293,4.14
16638274,3.94
835638,4.41
1352016,3.54
13514612,4.03
39092,3.88
9553614,3.61
106582,3.82
28101540,4.03
104191,4.1
44011,4.36
181256,4.38
15743626,4.51
5135,3.86
70241,3.61
101942,4.18
12275635,4.26
481749,4.62
7624095,3.78
138074,4.31
217605,3.39
485025,4.02
2617066,3.9
17914,3.94
136171,4.13
179892,3.81
15841421,4.26
17987508,4.12
15842007,4.65
25360394,3.27
12075,4.07
17977479,4.32
36223358,3.7
220362,4.15
1824195,3.96
61900,4.37
150131,4.08
11043618,3.78
27205036,3.56
1115866,4.35
105571,3.59
3327504,3.71
104089,4.1
451037,3.73
29804,4.28
678371,4.56
32977,3.86
26591767,4.28
51012255,4.83
1364772,4.35
6328461,4.02
4626738,3.87
22712380,4.42
10846336,3.94
403846,4.52
15752757,4.45
70401,3.62
5064,4.27
1274483,4.21
19051804,0.0
28956867,4.42
13614924,4.07
22910973,3.71
1832858,4.24
34925899,4.8
6506447,3.53
12349,3.96
1384415,3.71
1590979,4.07
8787,3.46
13316309,4.13
23847950,3.99
6422680,3.67
56034,3.87
6202108,3.37
13629792,4.22
10842223,4.19
25074849,4.04
537657,3.73
235786,3.34
84847,4.05
33774,3.54
924497,3.93
32321,4.11
217086,3.37
820956,4.21
9462364,4.14
40605223,3.44
1153485,4.19
1191449,4.0
37420706,3.57
25097766,4.21
12576713,3.6
164542,4.16
302022,4.28
150739,4.15
618520,3.88
11767918,3.72
7832334,4.32
831446,3.92
13557166,3.82
8721183,3.71
41722008,3.67
2262320,4.01
69559,3.95
16119167,3.94
23493509,4.76
18116,4.26
4002159,4.15
1053073,3.86
25310640,4.02
12286,4.43
22666184,4.76
1158376,4.13
10334979,4.74
14059679,4.18
17732096,4.39
2083216,3.98
16248114,3.83
5598819,3.61
3999433,4.25
11086624,4.06
13104701,4.11
43528442,4.0
456902,3.91
15744064,4.08
14058995,4.71
300044,4.09
1095422,3.63
7516948,3.59
950153,3.79
1658696,3.69
9998,3.91
20613439,4.0
17910568,3.96
499094,4.08
15757486,3.68
8477626,3.28
58747,3.87
6761655,4.33
92491,4.41
8722,4.07
9583227,3.89
291933,4.31
15770865,3.95
18219356,3.9
16158611,4.14
3280203,4.11
184803,4.31
23719469,3.6
13602191,4.46
6517357,4.32
531042,3.98
18719744,4.12
701033,4.05
27628,3.93
17378579,3.98
17383481,4.03
37774,3.82
5704478,3.75
4271,3.8
2833018,4.37
4162673,3.79
24961285,3.83
100344,4.07
8695,4.21
3757,3.77
168499,4.12
1252043,3.54
12323770,3.7
944291,3.89
16062210,3.99
161415,4.27
62811,3.93
25898599,4.09
6496815,4.03
3309428,3.35
17311175,3.87
34964971,3.56
227789,3.43
904547,4.18
2605160,3.86
10661081,4.44
73966,4.1
54111,4.11
24790901,3.93
12395877,3.99
10106,4.05
34197480,3.7
9292965,3.88
18046495,4.54
290628,4.19
16128925,4.11
734611,4.06
669305,3.92
13592328,4.32
6289558,3.98
16099325,4.19
22318477,3.82
17992789,4.67
73089,4.13
9403048,3.92
4532622,3.81
32829667,4.23
1714910,4.09
263460,3.65
199781,4.1
16152129,3.87
12515237,3.8
21343446,3.64
16107908,4.2
11320,4.25
15083287,4.11
114982,3.77
930470,4.71
92143,4.43
76758,4.15
11716,3.86
9202336,4.14
5190,3.7
20320531,3.7
25988934,4.07
13366869,4.34
537094,4.14
99152,3.89
16081655,3.74
9478546,3.39
53195814,4.43
24127977,3.82
247093,4.22
6388255,4.02
41743264,4.11
837433,3.56
10963,3.92
18080920,4.17
13412515,4.32
4588949,4.11
15985376,4.15
149789,4.16
20888431,4.42
958029,3.8
7511615,4.35
34084,4.24
2063563,3.43
295741,3.8
21721,4.08
125157,4.32
11544476,3.66
1629544,4.47
2898332,3.88
1687880,3.64
15718698,4.23
1141139,3.95
31202255,4.32
14395,4.11
250729,3.85
11235,3.62
425174,3.92
20886746,4.44
21856443,3.8
13593960,3.99
11503582,3.68
109307,3.85
54495,3.73
7797032,4.22
10592898,4.05
254520,4.6
1220507,3.41
61459,3.65
3852838,3.43
23614726,4.56
17694728,3.28
3894041,5.0
5953211,4.16
25148,3.55
1232796,3.6
17880708,4.5
22031920,4.42
13649197,4.24
7632310,4.1
17798233,4.21
17887513,3.82
82795,3.87
6440051,4.41
17612720,3.3
33403610,4.2
18489000,4.01
5960287,3.68
134244,3.83
19000,3.8
25714645,4.33
153779,4.27
25779243,4.06
19101293,4.62
93479,3.8
11781490,4.43
78039,4.06
25513411,4.46
23677341,4.18
1191702,4.5
16085241,4.09
21839603,4.03
10389791,3.42
13571741,3.72
3318993,4.52
3467,3.67
26791029,4.08
3858,3.53
15988913,3.64
511257,3.96
6814059,4.32
18132276,3.9
8015389,4.33
16152988,3.86
48266,4.36
10841337,3.67
6828896,4.0
24866809,4.41
21094993,3.76
4588818,3.8
13640928,4.02
672965,4.36
7816410,3.77
228199,4.53
59851,3.8
810293,4.35
3430269,4.19
334176,4.16
88612,4.09
43812941,4.14
7332753,4.05
33870454,3.47
271264,4.32
393470,3.96
4959384,3.86
21031,4.33
16089721,3.99
958521,3.99
26027030,4.14
6069124,4.41
13992,3.83
222146,4.27
70832,4.07
33517287,4.2
7129588,3.79
1769738,4.21
136405,3.88
5220293,3.85
2299110,4.59
3569961,4.07
159604,4.07
8537327,4.13
19513363,4.5
65261,3.62
6411025,4.35
27415371,3.81
1539150,4.19
33152019,4.18
958158,4.25
23500406,4.17
22028061,4.39
73945,4.18
8533018,4.22
7708628,3.73
10722581,4.23
13414964,3.58
35958,4.03
9844,3.39
2939624,3.62
10599546,4.14
87265,3.96
27574,4.22
10901247,3.73
17586834,4.22
6658659,3.72
11808153,4.0
634117,3.86
18485467,4.42
7553944,4.14
12788061,3.55
1504693,3.97
2183640,4.3
153057,3.75
30312855,4.06
18897329,4.32
3486235,3.81
18803442,3.92
9941936,4.0
23277631,4.07
92488,3.06
7739858,3.8
1466832,4.02
530905,3.97
36162,4.05
196119,3.86
38466467,4.34
158685,4.47
2023060,3.77
10168286,3.6
16114088,3.9
893609,3.95
7995207,3.61
41552778,4.41
71680,3.99
17701,4.26
3368983,4.53
37772,3.88
2714960,4.08
21056418,4.13
541924,4.29
29939390,4.0
10852070,4.36
1009305,3.64
10978,4.25
317024,4.21
252577,4.11
9895478,4.73
615234,4.03
8428139,3.55
7137775,4.2
42506768,4.0
60698,3.68
16309962,3.67
47778,3.83
30223025,4.14
8126063,3.96
603911,3.82
188226,4.07
30226,4.07
7985791,4.53
54330,3.95
22008279,0.0
23016659,4.35
481455,3.39
17908309,4.08
12063467,4.16
11284,3.79
54754,4.14
13490543,4.15
10400407,3.3
22429350,4.11
958452,4.14
6353001,4.4
706,4.02
54364,3.6
25692730,3.28
826871,3.36
1470232,4.12
25379420,4.84
8082030,2.82
433435,2.9
9349915,3.5
17408077,3.75
17706555,4.47
6643581,4.04
23209888,4.33
7716985,3.95
246225,4.14
25875352,3.59
21130121,4.21
43363604,4.46
10308452,4.18
199686,3.68
615999,3.68
9085886,4.22
6388007,3.81
18656055,4.11
6357433,4.06
6745896,4.49
1943742,4.05
162085,3.88
20839586,3.81
251972,4.09
754250,3.64
79652,4.18
16481471,4.44
299361,3.59
82860,3.77
754333,3.49
2798647,3.39
16088879,3.65
36362908,5.0
36066197,4.36
561401,3.81
42794237,4.93
15942635,4.4
10305,4.02
2364284,4.1
1109962,3.95
25597051,4.34
19476963,4.32
15981711,3.74
416343,4.16
3418688,3.31
6758331,4.37
370243,4.4
12880428,3.55
12727768,3.7
152402,4.1
149197,4.37
25898265,3.75
311696,4.14
74462,3.63
